race,sex,age,age_cat,decile_score,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,score_text,length_of_stay,two_year_recid
0,1,33,1,6,0,0,0,8,-1.0,0,1,1,1,0
0,0,31,1,2,0,0,0,0,-1.0,1,0,0,0,0
0,1,26,1,5,0,0,0,1,0.0,1,0,1,0,0
1,1,34,1,1,0,0,0,0,-1.0,1,0,0,0,0
0,0,32,1,2,0,0,0,0,-1.0,0,0,0,0,0
0,1,37,1,6,0,0,0,9,0.0,0,1,1,1,1
0,1,50,2,5,0,0,0,1,-22.0,0,0,1,0,0
1,1,35,1,2,0,0,0,1,-1.0,0,0,0,2,0
1,0,47,2,3,0,0,0,0,-6.0,1,1,0,4,1
0,0,52,2,9,0,0,0,8,-1.0,0,0,2,43,0
0,1,26,1,7,0,1,2,5,-1.0,0,1,1,6,1
0,1,45,2,1,0,0,0,13,-1.0,0,1,0,0,1
0,1,41,1,2,0,0,0,8,-1.0,0,1,0,1,1
0,1,24,0,2,0,0,0,0,0.0,1,0,0,1,0
0,1,21,0,9,0,1,0,1,-1.0,0,1,2,1,0
1,1,54,2,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,49,2,1,0,0,0,0,-1.0,0,0,0,73,0
1,1,42,1,2,0,0,0,1,0.0,0,0,0,292,0
0,1,21,0,4,0,0,0,1,0.0,0,1,0,1,1
1,1,46,2,8,0,0,0,5,0.0,0,1,2,-1,1
1,1,74,2,1,0,0,0,0,0.0,1,0,0,0,0
0,0,39,1,1,0,0,0,1,-1.0,0,0,0,0,0
0,0,38,1,1,0,0,0,0,-1.0,0,0,0,4,0
0,1,19,0,7,1,0,1,1,-1.0,0,1,1,1,1
1,1,28,1,2,0,0,0,0,-1.0,0,1,0,1,1
0,1,25,1,6,0,0,0,1,-1.0,0,1,1,28,1
1,1,53,2,1,0,0,0,1,-1.0,1,0,0,0,0
0,1,23,0,9,0,1,0,2,-1.0,0,0,2,76,0
1,1,55,2,9,0,0,0,33,-1.0,0,1,2,242,1
1,0,64,2,1,0,0,0,1,-1.0,0,0,0,1,0
0,1,23,0,7,0,0,0,1,-1.0,1,1,1,27,1
0,1,23,0,8,0,0,2,4,-1.0,0,1,2,0,1
0,1,34,1,1,0,0,0,0,-1.0,0,0,0,2,0
0,1,26,1,1,0,0,0,1,-1.0,1,0,0,32,0
1,1,44,1,2,0,0,0,4,-1.0,0,0,0,1,0
1,0,27,1,2,0,0,0,0,0.0,0,0,0,5,0
1,1,28,1,9,0,0,0,14,-1.0,0,0,2,0,0
1,1,55,2,1,0,0,0,1,-1.0,1,0,0,1,0
0,1,36,1,5,0,0,0,15,-1.0,0,0,1,1,0
0,1,23,0,4,0,0,0,1,-1.0,0,0,0,1,0
0,1,56,2,1,0,0,0,1,0.0,1,0,0,0,0
1,1,27,1,6,0,0,0,2,-1.0,0,1,1,0,1
1,1,37,1,6,0,0,0,1,-1.0,1,0,1,1,0
0,1,32,1,8,0,0,0,1,-1.0,0,1,2,1,1
0,1,41,1,10,2,0,0,18,-1.0,1,1,2,33,1
0,1,22,0,6,0,0,0,1,-1.0,0,1,1,1,1
1,1,37,1,2,0,0,0,1,-1.0,0,1,0,0,1
0,1,45,2,2,0,0,0,3,0.0,1,0,0,1,0
0,0,31,1,8,0,0,0,14,-1.0,0,0,2,1,0
0,1,42,1,5,0,0,0,7,-1.0,0,1,1,1,1
0,1,26,1,9,0,2,2,20,-1.0,0,1,2,29,1
1,1,33,1,9,0,0,0,0,0.0,0,1,2,0,1
1,1,22,0,2,0,0,0,0,0.0,1,1,0,0,1
0,0,36,1,1,0,0,0,1,0.0,1,0,0,-1,0
1,1,54,2,1,0,0,0,0,0.0,1,0,0,0,0
0,1,25,1,9,0,1,2,5,-1.0,0,1,2,155,1
1,1,24,0,5,0,0,0,3,-1.0,0,1,1,39,1
1,1,61,2,1,0,0,0,0,0.0,1,0,0,0,0
1,0,42,1,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,28,1,2,0,0,0,1,0.0,1,1,0,-1,1
0,1,27,1,5,0,0,0,1,-1.0,1,0,1,2,0
1,1,24,0,3,0,0,0,2,-18.0,1,0,0,15,0
0,1,32,1,10,0,0,0,16,-1.0,0,1,2,0,1
1,1,38,1,1,0,0,0,0,-7.0,0,0,0,7,0
1,1,21,0,3,0,1,1,1,-1.0,1,1,0,0,0
0,1,27,1,7,0,0,0,1,-1.0,0,1,1,168,1
1,1,39,1,4,0,0,0,0,-1.0,0,0,0,-1,0
1,1,29,1,1,0,0,0,0,-1.0,0,0,0,1,0
1,1,29,1,3,0,0,0,1,-2.0,0,0,0,0,0
1,1,36,1,4,0,0,0,1,23.0,0,1,0,2,1
0,1,46,2,7,0,0,0,0,0.0,0,1,1,0,1
0,1,44,1,6,1,0,0,7,-1.0,0,1,1,24,0
0,1,27,1,2,0,0,0,0,-1.0,1,0,0,1,0
0,1,27,1,7,0,0,0,8,-1.0,0,1,1,49,1
1,1,61,2,1,0,0,0,0,0.0,1,0,0,2,0
0,1,47,2,1,0,0,0,0,-1.0,1,1,0,0,1
0,1,27,1,1,0,0,0,1,-1.0,1,0,0,0,0
1,1,28,1,2,0,0,0,0,-1.0,0,1,0,1,1
1,0,31,1,5,0,0,0,1,-1.0,1,1,1,10,1
1,1,26,1,4,0,0,0,9,0.0,1,1,0,1,1
0,1,53,2,2,0,0,0,2,-1.0,0,1,0,7,1
0,1,26,1,5,0,0,0,1,-1.0,0,1,1,22,1
0,1,25,1,4,0,0,0,2,-23.0,0,0,0,18,0
0,0,21,0,8,0,3,1,4,-1.0,1,1,2,0,1
0,1,23,0,4,0,0,0,1,0.0,1,0,0,2,0
0,0,45,2,3,0,0,0,2,-1.0,0,0,0,11,0
0,1,27,1,5,0,0,0,2,-1.0,1,1,1,9,1
0,0,26,1,2,0,0,0,0,-1.0,1,0,0,0,0
1,1,21,0,8,0,0,0,0,-1.0,0,1,2,7,1
1,0,62,2,1,0,0,0,0,-1.0,1,0,0,3,0
1,1,48,2,3,0,0,0,0,-1.0,0,0,0,27,0
0,1,53,2,1,0,0,0,1,-1.0,1,0,0,0,0
0,1,62,2,3,0,0,0,3,-1.0,1,1,0,1,1
0,1,28,1,10,1,1,0,5,-1.0,0,0,2,136,0
1,1,56,2,2,0,0,0,1,0.0,0,0,0,1,0
0,1,22,0,7,1,0,0,2,-1.0,0,1,1,1,1
0,1,26,1,8,0,0,0,5,-1.0,0,1,2,36,1
0,1,35,1,5,0,0,0,4,0.0,1,0,1,1,0
0,1,22,0,3,0,0,0,1,-1.0,0,1,0,15,1
0,0,37,1,3,1,0,0,7,-1.0,0,0,0,1,0
0,0,32,1,2,0,0,0,0,0.0,0,0,0,0,0
0,0,33,1,6,0,0,0,3,-1.0,0,1,1,9,1
1,1,53,2,1,0,0,0,0,-1.0,1,0,0,1,0
1,1,32,1,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,26,1,2,0,0,0,0,-1.0,1,0,0,0,0
1,1,61,2,1,0,0,0,0,-1.0,1,0,0,2,0
0,1,21,0,10,0,0,0,0,-1.0,1,0,2,0,0
0,1,69,2,5,0,0,0,22,-1.0,1,0,1,1,0
0,1,26,1,4,0,0,0,0,0.0,1,0,0,0,0
0,1,30,1,10,0,0,0,9,-1.0,0,1,2,196,1
1,1,21,0,4,0,0,0,1,-5.0,0,0,0,0,0
1,1,41,1,2,0,0,0,0,0.0,1,0,0,0,0
0,1,45,2,6,0,0,0,0,-1.0,0,1,1,0,1
0,1,31,1,5,0,1,3,10,-1.0,0,1,1,1,1
1,1,22,0,3,0,0,0,0,-2.0,0,0,0,1,0
1,0,54,2,3,0,0,0,0,0.0,0,1,0,20,1
1,1,50,2,1,0,0,0,2,-1.0,1,1,0,0,1
0,0,21,0,8,0,0,0,0,-1.0,0,1,2,1,1
1,1,30,1,3,0,0,0,0,-1.0,0,1,0,0,1
0,1,30,1,8,0,0,0,11,-1.0,0,1,2,2,1
1,1,26,1,4,0,0,0,5,0.0,1,0,0,0,0
0,0,59,2,2,0,0,0,0,-1.0,1,0,0,0,0
0,1,29,1,8,0,0,0,13,-1.0,0,1,2,1,1
1,1,30,1,8,0,0,0,13,-2.0,0,1,2,33,1
0,1,25,1,5,0,0,0,5,-1.0,1,1,1,0,1
0,1,22,0,3,0,0,1,0,0.0,0,1,0,-1,0
0,1,41,1,1,0,0,0,8,0.0,0,1,0,2,1
0,0,37,1,6,0,0,0,13,-1.0,0,1,1,1,0
0,1,22,0,3,0,0,2,0,-1.0,0,1,0,13,1
0,1,19,0,4,0,0,0,0,-1.0,0,1,0,0,1
1,1,45,2,2,0,0,0,2,-1.0,1,0,0,0,0
0,0,33,1,9,0,0,0,5,-1.0,0,1,2,0,1
0,1,52,2,5,0,0,0,7,-1.0,0,1,1,181,0
0,0,21,0,6,0,0,0,0,-1.0,0,0,1,1,0
0,1,43,1,10,0,0,0,6,0.0,1,1,2,0,1
1,1,33,1,6,0,0,0,3,-1.0,0,0,1,1,0
0,1,26,1,10,1,0,0,3,-1.0,0,1,2,3,1
1,1,37,1,3,0,0,0,0,-1.0,1,0,0,1,0
0,1,38,1,1,0,0,0,1,-8.0,0,1,0,7,1
0,1,27,1,2,0,0,0,1,-1.0,0,1,0,0,1
0,1,21,0,5,1,0,0,1,-2.0,0,0,1,0,0
1,1,38,1,9,0,0,0,3,-1.0,0,1,2,1,1
1,1,37,1,4,0,0,0,0,-1.0,1,0,0,0,0
1,1,44,1,1,0,0,0,0,-1.0,0,0,0,1,0
0,1,30,1,2,0,0,0,0,-1.0,0,0,0,1,0
1,1,49,2,1,0,0,0,1,-22.0,0,0,0,1,0
1,1,67,2,1,0,0,0,0,0.0,1,0,0,0,0
0,1,59,2,8,0,0,0,14,-1.0,0,1,2,33,1
0,1,21,0,10,1,0,0,1,-1.0,0,1,2,1,1
1,1,31,1,7,0,0,0,6,-1.0,1,0,1,10,0
1,0,50,2,1,0,0,0,2,-1.0,0,1,0,0,1
0,1,30,1,3,0,0,0,7,-1.0,0,0,0,0,0
1,1,28,1,2,0,0,0,1,-1.0,1,0,0,0,0
0,1,48,2,7,0,0,0,7,-1.0,0,1,1,2,1
1,1,55,2,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,42,1,3,0,0,0,0,-1.0,1,0,0,2,0
0,1,34,1,7,0,0,0,0,0.0,1,1,1,29,1
0,1,43,1,5,0,0,0,4,0.0,1,1,1,0,1
0,1,44,1,1,0,0,0,0,0.0,0,0,0,42,0
1,1,25,1,5,0,0,0,2,-1.0,0,1,1,0,1
0,0,32,1,3,0,0,0,0,-1.0,1,1,0,1,1
0,1,24,0,3,0,0,0,1,-1.0,0,1,0,0,1
0,1,34,1,7,0,0,0,0,0.0,0,1,1,241,1
0,1,48,2,1,0,0,0,2,0.0,0,1,0,1,1
0,1,41,1,1,0,0,0,1,-1.0,0,0,0,2,0
0,1,26,1,9,0,0,1,12,-1.0,1,1,2,10,1
0,1,42,1,5,0,0,0,0,0.0,0,1,1,7,1
0,1,29,1,5,0,0,0,0,-1.0,1,0,1,42,0
1,1,26,1,2,0,0,0,0,-1.0,1,0,0,1,0
0,0,27,1,3,0,0,0,1,0.0,0,0,0,44,0
1,1,35,1,2,0,0,0,4,-1.0,1,0,0,31,0
1,1,54,2,1,0,0,0,1,-1.0,0,0,0,0,0
0,1,20,0,6,0,0,0,0,-1.0,0,0,1,0,0
1,1,27,1,6,0,0,0,0,-3.0,0,0,1,1,0
0,1,21,0,7,0,0,0,1,-1.0,0,0,1,1,0
1,1,27,1,9,0,1,1,7,-1.0,1,1,2,2,1
0,1,34,1,8,1,0,0,11,-1.0,0,1,2,1,1
0,1,54,2,1,0,0,0,0,-1.0,1,0,0,1,0
0,1,39,1,1,0,0,0,1,-6.0,0,0,0,4,0
1,0,33,1,1,0,0,0,0,-2.0,1,0,0,0,0
0,0,35,1,4,0,0,0,0,-1.0,1,0,0,0,0
0,1,53,2,1,0,0,0,0,-3.0,1,0,0,0,0
1,1,28,1,4,0,0,1,2,-1.0,1,0,0,13,0
0,1,26,1,8,0,0,0,0,-1.0,0,0,2,0,0
0,1,31,1,5,0,1,0,3,0.0,0,0,1,0,0
1,1,24,0,8,0,0,0,3,-1.0,1,1,2,1,1
1,1,45,2,6,0,0,0,19,-1.0,0,1,1,1,1
0,1,28,1,7,0,0,0,1,0.0,0,0,1,0,0
1,0,45,2,3,0,0,0,1,-1.0,0,1,0,1,1
1,1,33,1,8,0,0,0,3,-19.0,0,1,2,14,1
1,1,23,0,6,0,0,4,4,0.0,0,1,1,-1,1
0,1,36,1,5,0,0,0,6,-1.0,0,0,1,84,0
0,1,22,0,3,0,0,0,0,-1.0,0,0,0,0,0
0,1,28,1,5,0,0,0,2,0.0,0,1,1,1,1
0,1,37,1,2,0,0,0,3,-1.0,1,1,0,0,0
1,0,52,2,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,26,1,2,0,0,0,0,0.0,0,1,0,1,0
1,1,28,1,4,0,0,0,4,-1.0,0,1,0,3,1
1,0,33,1,4,0,0,0,2,-1.0,0,0,0,14,0
1,1,23,0,4,0,0,1,3,-1.0,0,1,0,41,1
1,1,31,1,4,0,0,1,3,-1.0,1,1,0,0,1
1,0,55,2,1,0,0,0,0,-1.0,1,0,0,1,0
1,1,24,0,4,0,0,2,3,0.0,0,1,0,-1,1
0,1,37,1,1,0,0,0,2,0.0,1,0,0,0,0
0,1,41,1,1,0,0,0,0,0.0,0,0,0,177,0
1,1,26,1,2,0,0,0,0,-1.0,1,0,0,0,0
0,1,41,1,5,0,0,0,13,-1.0,0,0,1,2,0
0,1,33,1,6,0,0,0,6,-1.0,0,0,1,0,0
0,1,23,0,5,0,0,0,0,-1.0,0,0,1,1,0
1,1,27,1,3,0,0,0,1,-1.0,0,0,0,1,0
1,1,24,0,5,0,0,0,0,0.0,0,1,1,36,1
0,1,30,1,9,0,1,0,10,0.0,0,0,2,93,0
1,1,55,2,3,0,0,0,1,0.0,0,0,0,0,0
0,1,26,1,10,0,0,0,13,0.0,1,1,2,7,1
0,1,35,1,3,0,0,0,0,0.0,0,0,0,0,0
0,1,20,0,4,0,0,0,1,-22.0,1,0,0,0,0
1,1,24,0,8,0,0,0,3,-1.0,1,1,2,8,1
0,1,31,1,10,0,2,0,8,-1.0,1,1,2,3,1
0,1,55,2,1,0,0,0,0,-1.0,0,1,0,1,1
1,1,33,1,9,0,0,0,7,-1.0,0,1,2,0,1
1,1,44,1,6,0,0,0,6,-1.0,0,1,1,270,1
0,1,41,1,9,0,0,0,25,-1.0,0,1,2,185,1
0,1,56,2,8,0,0,0,9,0.0,1,0,2,0,0
0,1,21,0,3,0,0,0,1,-10.0,0,0,0,2,0
1,0,48,2,1,0,0,0,1,0.0,1,0,0,0,0
1,1,56,2,6,0,0,0,7,-1.0,0,1,1,194,1
1,1,39,1,1,0,0,0,2,-26.0,1,0,0,2,0
1,0,25,1,6,0,0,0,0,-1.0,0,0,1,0,0
0,0,28,1,5,0,0,0,3,-16.0,0,0,1,16,0
0,1,30,1,2,0,0,0,0,-1.0,0,1,0,0,1
0,0,19,0,8,0,0,0,0,-1.0,1,1,2,1,1
0,1,20,0,4,0,0,0,0,-1.0,1,1,0,1,1
1,1,57,2,1,0,0,0,0,-1.0,0,0,0,4,0
0,1,51,2,6,0,0,0,8,-1.0,1,1,1,0,1
0,1,27,1,3,0,0,0,5,0.0,0,1,0,3,1
0,1,26,1,5,0,0,2,0,-1.0,0,0,1,0,0
1,1,23,0,8,0,0,0,3,-1.0,1,1,2,35,1
0,1,35,1,8,0,1,0,14,-1.0,1,1,2,0,1
0,1,37,1,6,0,0,0,5,-29.0,0,0,1,0,0
0,1,48,2,1,0,0,0,0,0.0,0,0,0,2,0
0,1,21,0,9,0,0,1,0,-1.0,0,0,2,2,0
0,1,52,2,1,0,0,0,1,-21.0,1,0,0,9,0
0,1,22,0,4,0,0,0,0,-1.0,0,1,0,0,1
1,1,41,1,2,0,0,0,1,-1.0,0,1,0,1,1
1,0,25,1,5,0,0,0,1,-1.0,1,1,1,0,1
0,1,54,2,1,0,0,0,0,0.0,1,1,0,0,1
0,1,25,1,10,4,0,0,13,-8.0,0,1,2,36,1
1,0,40,1,4,0,0,0,4,-1.0,0,1,0,2,0
0,1,22,0,7,0,0,0,0,0.0,0,0,1,11,0
1,1,50,2,4,0,0,0,10,-1.0,0,0,0,0,0
1,1,35,1,3,0,0,0,2,0.0,1,1,0,0,0
1,1,28,1,9,0,0,0,7,-1.0,0,1,2,1,1
0,1,21,0,7,0,0,0,0,-1.0,0,0,1,2,0
1,1,27,1,3,0,0,0,0,-1.0,0,0,0,4,0
0,1,22,0,3,0,0,0,0,0.0,0,1,0,-1,1
1,1,32,1,5,0,0,0,0,0.0,0,0,1,7,0
1,1,59,2,1,0,0,0,0,-1.0,0,0,0,1,0
1,1,59,2,1,0,0,0,0,0.0,0,0,0,0,0
1,0,44,1,1,0,0,0,1,-3.0,0,1,0,1,1
0,1,26,1,10,0,1,1,9,-1.0,1,1,2,1,1
0,1,30,1,6,0,1,0,9,-1.0,0,1,1,1,1
0,1,25,1,8,0,1,1,3,0.0,1,1,2,0,1
0,0,31,1,6,0,0,0,0,-2.0,1,1,1,1,1
0,0,32,1,3,0,0,0,0,-1.0,0,0,0,0,0
0,1,37,1,9,0,0,0,22,-1.0,0,1,2,81,1
1,1,22,0,4,1,0,0,2,-1.0,0,0,0,1,0
0,1,38,1,6,0,0,0,8,-1.0,1,1,1,9,1
1,1,34,1,4,0,0,0,2,-1.0,0,0,0,2,0
0,1,30,1,3,0,1,0,7,-1.0,0,0,0,1,0
1,0,38,1,4,0,0,0,0,-1.0,0,1,0,1,1
0,1,36,1,10,0,0,0,10,-1.0,0,1,2,32,1
1,1,35,1,5,0,0,0,2,0.0,0,1,1,0,1
0,1,35,1,1,0,0,0,0,-1.0,0,0,0,0,0
0,0,30,1,9,0,0,0,9,-1.0,0,1,2,243,1
0,1,34,1,9,0,0,0,16,-1.0,0,1,2,1,1
1,1,31,1,4,0,0,0,3,-19.0,0,1,0,1,1
1,1,31,1,8,0,1,1,4,0.0,0,1,2,1,1
1,1,22,0,8,0,1,1,2,-1.0,0,1,2,11,1
0,1,36,1,5,0,0,0,5,-1.0,1,1,1,1,1
0,1,39,1,1,0,0,0,2,-1.0,1,0,0,47,0
0,1,51,2,9,0,0,0,9,-1.0,0,1,2,35,1
0,1,35,1,2,0,0,0,7,-1.0,0,1,0,1,1
0,1,37,1,3,0,0,0,0,-1.0,1,0,0,2,0
0,1,25,1,6,0,0,2,3,0.0,1,0,1,7,0
0,0,27,1,3,0,0,0,0,-1.0,0,0,0,0,0
1,1,47,2,1,0,0,0,2,-25.0,1,0,0,1,0
0,1,46,2,6,0,0,0,12,-1.0,1,0,1,2,0
1,1,27,1,5,0,0,0,0,-1.0,0,0,1,0,0
0,1,34,1,9,0,0,0,0,-1.0,0,1,2,2,1
1,1,25,1,2,0,0,0,0,-1.0,1,0,0,0,0
0,1,26,1,5,0,1,0,5,-1.0,1,0,1,1,0
0,1,25,1,4,0,0,0,1,-18.0,0,1,0,0,1
0,1,60,2,8,0,0,0,9,-1.0,0,0,2,0,0
0,1,30,1,9,0,0,0,12,0.0,0,1,2,-1,1
0,1,21,0,4,0,0,0,0,-3.0,0,0,0,0,0
0,1,25,1,8,0,0,0,4,-1.0,0,1,2,0,1
0,1,21,0,4,0,0,0,0,16.0,0,1,0,30,1
0,1,29,1,4,0,0,0,4,-26.0,1,0,0,0,0
1,1,51,2,1,0,0,0,2,0.0,0,0,0,22,0
0,1,29,1,1,0,0,0,1,0.0,1,0,0,0,0
1,1,20,0,9,0,0,0,0,-1.0,0,1,2,0,1
1,1,53,2,1,0,0,0,1,-21.0,0,0,0,21,0
0,1,25,1,8,0,0,0,5,-1.0,0,0,2,35,0
0,1,22,0,10,0,1,1,3,0.0,0,1,2,319,1
0,1,21,0,8,0,0,0,1,-1.0,0,1,2,13,0
1,1,21,0,5,0,0,0,1,-1.0,0,1,1,5,1
0,1,27,1,8,2,0,0,6,-1.0,1,1,2,0,1
0,1,28,1,7,0,1,0,14,29.0,1,1,1,20,1
0,1,49,2,4,0,0,0,6,-1.0,1,1,0,0,1
0,1,52,2,9,0,0,0,7,-1.0,0,1,2,3,1
0,1,25,1,6,0,0,0,1,-1.0,1,0,1,1,0
1,1,56,2,4,0,0,0,2,-4.0,0,0,0,2,0
0,1,34,1,9,0,0,0,22,-29.0,0,0,2,1,0
0,1,23,0,3,0,0,0,1,-27.0,1,1,0,1,1
1,1,22,0,5,0,0,2,0,-3.0,0,0,1,-1,0
0,1,23,0,8,0,0,0,0,-1.0,0,1,2,2,1
0,1,30,1,10,0,0,0,4,-1.0,1,0,2,54,0
0,1,42,1,6,0,0,0,1,0.0,1,1,1,6,1
0,1,50,2,8,0,0,2,24,0.0,1,1,2,32,1
0,1,37,1,9,0,0,0,0,-1.0,0,0,2,0,0
0,1,23,0,4,0,0,0,1,0.0,0,0,0,0,0
1,1,41,1,1,0,0,0,0,-1.0,0,0,0,1,0
0,1,50,2,2,1,0,0,5,29.0,0,0,0,31,0
0,1,26,1,2,0,0,0,2,-1.0,0,1,0,4,1
0,1,23,0,8,0,0,0,2,-1.0,0,1,2,6,1
1,1,55,2,2,0,0,0,1,-1.0,0,1,0,33,1
0,1,24,0,6,0,0,0,0,-1.0,0,1,1,1,1
1,1,33,1,1,0,1,0,5,-1.0,1,1,0,1,1
1,1,23,0,2,0,0,0,0,-1.0,0,0,0,1,0
0,1,37,1,7,0,0,0,1,-3.0,1,1,1,0,1
1,1,51,2,1,0,0,0,0,-1.0,1,0,0,0,0
0,0,35,1,6,0,0,0,3,0.0,1,1,1,0,1
0,1,29,1,9,0,0,0,2,0.0,0,0,2,160,0
1,1,57,2,1,0,0,0,0,-3.0,1,0,0,1,0
0,1,20,0,5,0,1,2,1,0.0,1,1,1,0,1
0,1,23,0,8,0,0,0,3,-1.0,0,1,2,91,1
1,1,36,1,4,0,0,0,9,0.0,1,1,0,1,1
1,1,55,2,1,0,0,0,1,-3.0,1,0,0,0,0
0,1,53,2,7,0,0,0,18,-1.0,1,1,1,41,1
0,1,21,0,9,0,0,0,1,-1.0,0,1,2,0,1
0,1,27,1,3,0,0,0,3,-1.0,1,1,0,12,1
0,1,28,1,9,0,1,0,6,-1.0,0,1,2,2,1
1,1,26,1,3,0,0,0,1,-1.0,0,1,0,0,1
1,1,25,1,6,0,0,0,1,-1.0,0,0,1,1,0
1,1,66,2,1,0,0,0,0,-1.0,0,0,0,1,0
0,1,28,1,2,0,0,0,3,0.0,1,0,0,0,0
0,1,24,0,5,0,0,0,0,-2.0,1,0,1,0,0
1,1,60,2,2,0,0,0,18,-26.0,1,1,0,3,1
0,1,37,1,4,0,0,0,2,-1.0,0,1,0,0,1
1,1,73,2,1,0,0,0,0,-1.0,1,0,0,1,0
0,1,44,1,2,0,0,0,0,-1.0,0,0,0,2,0
0,1,40,1,7,0,0,0,6,-1.0,0,0,1,1,0
1,1,56,2,1,0,0,0,0,-2.0,1,1,0,0,1
0,1,42,1,1,0,0,0,3,-1.0,0,0,0,1,0
1,1,50,2,3,0,0,0,1,-1.0,0,0,0,1,0
1,1,34,1,2,0,0,0,0,-1.0,1,0,0,1,0
0,1,47,2,1,0,0,0,1,-1.0,1,1,0,2,1
1,1,58,2,2,0,0,0,3,-1.0,0,0,0,2,0
1,1,48,2,4,0,0,0,3,-7.0,0,0,0,0,0
1,0,20,0,3,0,0,0,0,-2.0,0,1,0,0,0
0,0,53,2,2,0,0,0,10,-1.0,0,1,0,4,1
0,1,29,1,9,0,0,0,0,-1.0,0,0,2,1,0
1,0,43,1,2,0,0,0,0,0.0,1,0,0,0,0
1,1,53,2,1,0,0,0,1,-1.0,1,1,0,4,1
1,1,22,0,7,0,0,3,0,-1.0,1,0,1,0,0
1,1,26,1,7,0,0,0,9,-1.0,1,1,1,1,1
0,1,23,0,10,0,0,0,4,-1.0,0,1,2,0,1
1,1,71,2,1,0,0,0,1,-28.0,1,0,0,3,0
1,0,61,2,1,0,0,0,0,-1.0,1,0,0,0,0
1,0,22,0,5,0,0,0,2,-22.0,1,0,1,0,0
1,0,54,2,2,0,0,0,1,-22.0,1,0,0,0,0
1,1,24,0,9,0,2,0,6,-1.0,0,0,2,1,0
1,0,28,1,5,0,0,0,0,-1.0,0,0,1,1,0
1,0,25,1,10,0,0,0,2,0.0,0,0,2,181,0
0,0,22,0,5,0,0,0,1,-28.0,0,0,1,13,0
0,1,24,0,3,0,0,0,2,0.0,0,1,0,1,1
0,1,35,1,4,0,0,0,0,-1.0,0,0,0,1,0
0,1,21,0,3,0,0,0,0,-1.0,0,0,0,1,0
1,1,49,2,1,0,0,0,1,0.0,1,0,0,4,0
0,1,26,1,9,0,0,0,6,-1.0,0,1,2,2,1
0,1,30,1,9,0,1,0,7,-1.0,0,1,2,38,1
0,1,30,1,4,0,0,0,5,-1.0,0,1,0,180,1
1,1,64,2,1,0,0,0,8,-1.0,0,0,0,0,0
1,0,45,2,2,0,1,0,7,-1.0,0,1,0,0,1
0,1,37,1,2,0,0,0,3,-1.0,1,0,0,1,0
0,0,34,1,7,0,0,0,1,-1.0,0,1,1,116,1
1,1,58,2,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,27,1,1,0,0,0,0,-1.0,0,0,0,0,0
0,1,30,1,1,0,0,0,0,0.0,1,1,0,0,1
0,1,25,1,2,0,0,2,0,0.0,1,0,0,0,0
0,1,60,2,8,0,0,0,19,0.0,0,1,2,39,1
0,1,56,2,8,0,0,0,24,22.0,0,0,2,6,0
0,1,33,1,1,0,0,0,2,-1.0,1,0,0,1,0
1,1,25,1,9,0,1,0,9,-1.0,0,1,2,87,1
0,1,32,1,7,0,0,0,6,-1.0,0,1,1,4,1
0,1,24,0,3,0,0,0,3,-1.0,0,1,0,0,1
1,1,23,0,8,0,1,0,2,-1.0,0,1,2,7,1
0,1,25,1,4,0,0,0,1,-1.0,0,1,0,0,1
0,0,20,0,4,0,0,0,0,-1.0,0,0,0,0,0
0,1,32,1,9,0,0,4,9,-1.0,0,0,2,0,0
0,0,49,2,1,0,0,0,0,0.0,0,0,0,1,0
0,1,22,0,3,0,0,0,1,-4.0,0,0,0,1,0
0,1,24,0,3,0,0,0,0,-1.0,0,0,0,0,0
1,1,26,1,7,0,0,0,10,7.0,0,1,1,0,1
0,1,29,1,2,0,0,0,1,0.0,1,1,0,1,1
1,1,22,0,6,0,0,0,0,-1.0,0,0,1,1,0
0,0,26,1,5,0,0,0,3,-1.0,0,1,1,0,0
0,1,21,0,7,0,0,0,0,-1.0,0,1,1,3,1
1,1,54,2,1,0,0,0,2,-1.0,1,1,0,39,0
0,1,59,2,1,0,0,0,1,-1.0,0,0,0,1,0
0,1,22,0,8,0,0,1,0,-1.0,0,1,2,1,1
0,1,64,2,7,0,0,0,20,-1.0,0,0,1,2,0
1,1,45,2,1,0,0,0,1,0.0,1,1,0,0,1
0,0,22,0,4,0,0,0,0,-7.0,0,0,0,5,0
0,1,24,0,3,0,0,0,5,-1.0,0,1,0,0,1
0,0,30,1,6,0,0,0,3,0.0,0,1,1,12,1
1,0,27,1,5,0,0,0,0,0.0,0,0,1,0,0
1,1,20,0,4,0,0,2,0,-3.0,0,0,0,0,0
1,1,28,1,5,0,0,0,5,-23.0,0,1,1,20,1
1,1,23,0,6,0,0,1,3,18.0,0,1,1,244,1
0,0,32,1,2,0,0,0,0,-1.0,1,0,0,0,0
1,0,44,1,1,0,0,0,1,-3.0,0,0,0,0,0
0,1,41,1,4,0,0,0,8,-1.0,0,0,0,1,0
1,1,30,1,2,0,0,0,3,21.0,0,0,0,25,0
